sim,time,trap.id,nmales,ntrees,type,lure
3026,51,70,19,10,grid,20
3027,57,53,10,3,grid,20
3028,71,55,85,33,grid,20
3029,79,38,212,44,grid,20
3030,62,45,19,12,grid,20
3031,53,80,10,6,grid,20
3032,75,24,141,12,grid,20
3033,77,17,196,64,grid,20
3034,70,69,62,11,grid,20
3035,84,37,267,17,grid,20
3036,74,69,117,14,grid,20
3037,58,71,11,7,grid,20
3038,79,28,238,43,grid,20
3039,64,51,14,4,grid,20
3040,73,52,130,20,grid,20
3041,53,38,23,5,grid,20
3042,87,38,230,16,grid,20
3043,78,72,262,178,grid,20
3044,74,27,146,10,grid,20
3045,74,69,107,14,grid,20
3046,80,38,220,39,grid,20
3047,71,27,72,10,grid,20
3048,70,79,69,10,grid,20
3049,74,69,133,12,grid,20
3050,51,67,16,6,grid,20
3051,78,72,245,176,grid,20
3052,84,70,265,18,grid,20
3053,70,59,67,15,grid,20
3054,69,72,13,14,grid,20
3055,79,57,203,17,grid,20
3056,56,51,18,7,grid,20
3057,81,9,268,12,grid,20
3058,76,69,181,17,grid,20
3059,77,28,176,38,grid,20
3060,64,53,13,9,grid,20
3061,74,44,124,37,grid,20
3062,70,62,70,15,grid,20
3063,76,69,176,14,grid,20
3064,71,63,77,26,grid,20
3065,79,91,263,205,grid,20
3066,72,39,124,13,grid,20
3067,74,69,166,10,grid,20
3068,76,62,73,47,grid,20
3069,75,62,165,30,grid,20
3070,76,79,145,16,grid,20
3071,64,69,20,8,grid,20
3072,69,26,64,14,grid,20
3073,72,70,91,13,grid,20
3074,80,62,251,38,grid,20
3075,78,72,169,33,grid,20
3076,55,62,15,10,grid,20
3077,77,69,197,13,grid,20
3078,68,69,40,13,grid,20
3079,75,63,178,26,grid,20
3080,73,52,118,24,grid,20
3081,99,81,483,263,grid,20
3082,62,27,15,9,grid,20
3083,76,38,159,28,grid,20
3084,60,53,13,12,grid,20
3085,78,63,218,32,grid,20
3086,79,59,230,18,grid,20
3087,70,79,9,12,grid,20
3088,77,79,160,21,grid,20
3089,53,59,14,5,grid,20
3090,69,26,64,14,grid,20
3091,82,49,245,28,grid,20
3092,54,38,11,14,grid,20
3093,74,59,141,11,grid,20
3094,71,69,110,12,grid,20
3095,83,28,257,51,grid,20
3096,75,38,126,13,grid,20
3097,80,91,273,183,grid,20
3098,73,79,120,11,grid,20
3099,70,70,71,8,grid,20
3100,84,70,273,16,grid,20
3101,76,70,170,13,grid,20
3102,72,29,104,16,grid,20
3103,77,49,195,16,grid,20
3104,78,72,251,184,grid,20
3105,72,69,97,14,grid,20
3106,61,79,12,6,grid,20
3107,72,59,100,10,grid,20
3108,73,59,117,11,grid,20
3109,60,88,14,4,grid,20
3110,82,79,241,20,grid,20
3111,73,48,105,22,grid,20
3112,72,26,105,12,grid,20
3113,52,62,17,11,grid,20
3114,81,70,278,18,grid,20
3115,76,70,157,13,grid,20
3116,59,70,12,6,grid,20
3117,72,69,97,14,grid,20
3118,71,28,82,21,grid,20
3119,86,87,367,258,grid,20
3120,75,72,36,49,grid,20
3121,50,14,12,7,grid,20
3122,72,38,109,21,grid,20
3123,76,69,174,14,grid,20
3124,80,72,325,193,grid,20
3125,69,38,50,14,grid,20
3126,68,69,46,13,grid,20
3127,95,32,274,42,grid,20
3128,76,39,162,39,grid,20
3129,80,88,240,17,grid,20
3130,70,27,68,9,grid,20
3131,70,69,65,15,grid,20
3132,53,70,15,9,grid,20
3133,78,17,175,55,grid,20
3134,74,62,120,23,grid,20
3135,80,71,284,186,grid,20
3136,73,69,126,12,grid,20
3137,73,57,96,9,grid,20
3138,68,63,54,13,grid,20
3139,72,68,115,15,grid,20
