sim,time,trap.id,nmales,ntrees,type,lure
927,60,12,15,7,eff,50
928,58,13,20,9,eff,50
929,46,46,6,5,eff,50
930,48,75,6,6,eff,50
931,65,61,9,6,eff,50
932,79,22,239,186,eff,50
933,54,61,12,7,eff,50
934,53,92,24,8,eff,50
935,48,53,6,3,eff,50
936,69,92,36,29,eff,50
937,62,1,14,9,eff,50
938,55,53,18,10,eff,50
939,50,68,11,6,eff,50
940,44,92,5,1,eff,50
941,43,89,3,2,eff,50
942,57,84,11,5,eff,50
943,52,69,12,4,eff,50
944,45,16,6,4,eff,50
945,72,19,87,20,eff,50
946,52,80,15,9,eff,50
947,66,13,14,7,eff,50
948,56,43,12,5,eff,50
949,56,34,19,5,eff,50
950,54,100,13,7,eff,50
951,75,35,38,42,eff,50
952,56,19,14,10,eff,50
953,69,98,52,11,eff,50
954,57,5,14,5,eff,50
955,39,13,2,2,eff,50
956,69,98,60,12,eff,50
957,46,79,4,5,eff,50
958,79,62,216,24,eff,50
959,51,65,12,15,eff,50
960,63,36,15,7,eff,50
961,53,46,14,8,eff,50
962,37,14,2,3,eff,50
963,58,100,13,3,eff,50
964,71,21,98,35,eff,50
965,66,41,22,13,eff,50
966,45,68,10,4,eff,50
967,37,21,1,1,eff,50
968,52,72,10,5,eff,50
969,51,92,18,7,eff,50
970,80,16,217,21,eff,50
971,57,87,15,5,eff,50
972,43,22,6,2,eff,50
973,47,13,5,4,eff,50
974,55,49,17,4,eff,50
975,42,61,2,4,eff,50
976,63,100,13,5,eff,50
977,43,8,3,5,eff,50
978,72,43,97,19,eff,50
979,57,43,8,6,eff,50
980,59,46,9,8,eff,50
981,59,73,11,13,eff,50
982,47,52,8,5,eff,50
983,65,98,7,7,eff,50
984,58,69,14,12,eff,50
985,42,57,2,5,eff,50
986,65,7,12,10,eff,50
987,39,98,2,2,eff,50
988,61,4,18,7,eff,50
989,53,43,10,6,eff,50
990,56,62,10,7,eff,50
991,44,72,2,4,eff,50
992,38,92,4,1,eff,50
993,62,9,15,6,eff,50
994,68,82,27,22,eff,50
995,51,92,17,8,eff,50
996,55,7,9,6,eff,50
997,69,61,57,9,eff,50
998,48,10,8,5,eff,50
999,48,24,5,4,eff,50
1000,55,12,17,9,eff,50
