sim,time,trap.id,nmales,ntrees,type,lure
868,42,85,1,3,ineff,50
869,69,51,46,16,ineff,50
870,69,89,54,11,ineff,50
871,39,51,4,3,ineff,50
872,51,70,15,5,ineff,50
873,51,70,12,7,ineff,50
874,59,60,16,7,ineff,50
875,60,47,14,6,ineff,50
876,41,69,7,5,ineff,50
877,46,9,8,6,ineff,50
878,57,10,12,11,ineff,50
879,62,80,13,4,ineff,50
880,59,68,12,6,ineff,50
881,56,76,6,5,ineff,50
882,48,7,7,3,ineff,50
883,47,70,2,4,ineff,50
884,66,51,19,12,ineff,50
885,69,20,50,19,ineff,50
886,70,60,73,10,ineff,50
887,47,53,4,8,ineff,50
888,50,1,13,9,ineff,50
889,43,20,4,2,ineff,50
890,42,49,2,3,ineff,50
891,52,20,13,8,ineff,50
892,50,40,14,6,ineff,50
893,74,92,34,48,ineff,50
894,51,19,18,7,ineff,50
895,52,7,11,6,ineff,50
896,65,19,26,7,ineff,50
897,53,50,13,7,ineff,50
898,54,70,18,6,ineff,50
899,55,62,14,6,ineff,50
900,47,71,2,4,ineff,50
901,68,60,44,9,ineff,50
902,37,29,1,1,ineff,50
903,68,9,39,22,ineff,50
904,51,60,14,7,ineff,50
905,59,69,13,6,ineff,50
906,66,69,20,4,ineff,50
907,41,71,3,3,ineff,50
908,66,18,19,15,ineff,50
909,47,70,4,4,ineff,50
910,54,30,18,6,ineff,50
911,51,51,17,8,ineff,50
912,51,70,5,6,ineff,50
913,49,62,8,7,ineff,50
914,83,100,341,225,ineff,50
915,61,50,16,6,ineff,50
916,62,18,12,12,ineff,50
917,52,51,12,8,ineff,50
918,55,40,19,4,ineff,50
919,51,24,13,11,ineff,50
920,50,60,16,8,ineff,50
921,71,60,84,10,ineff,50
922,67,69,15,8,ineff,50
923,73,72,21,33,ineff,50
924,54,49,15,5,ineff,50
925,46,60,5,2,ineff,50
926,61,62,14,11,ineff,50
927,79,91,241,177,ineff,50
928,60,20,12,9,ineff,50
929,56,42,19,7,ineff,50
930,39,27,5,2,ineff,50
931,48,16,4,7,ineff,50
932,46,8,8,8,ineff,50
933,50,79,13,4,ineff,50
934,62,8,15,11,ineff,50
935,84,7,275,15,ineff,50
936,51,60,12,7,ineff,50
937,89,100,417,242,ineff,50
938,52,61,8,4,ineff,50
939,36,60,2,2,ineff,50
940,83,1,260,14,ineff,50
941,53,67,11,12,ineff,50
942,53,63,8,7,ineff,50
943,42,52,5,3,ineff,50
944,54,30,15,7,ineff,50
945,49,51,5,11,ineff,50
946,58,10,18,12,ineff,50
947,37,17,2,1,ineff,50
948,43,16,4,3,ineff,50
949,45,51,5,4,ineff,50
950,53,60,14,7,ineff,50
951,49,60,8,3,ineff,50
952,72,70,95,11,ineff,50
953,61,58,13,7,ineff,50
954,58,8,8,8,ineff,50
955,53,69,12,6,ineff,50
956,51,80,13,6,ineff,50
957,52,51,11,8,ineff,50
958,64,80,10,9,ineff,50
959,85,91,354,236,ineff,50
960,54,26,11,5,ineff,50
961,39,19,1,1,ineff,50
962,43,29,3,3,ineff,50
963,55,90,18,6,ineff,50
964,52,29,11,10,ineff,50
965,57,70,10,5,ineff,50
966,53,18,15,10,ineff,50
967,56,16,16,10,ineff,50
968,58,8,16,12,ineff,50
969,49,49,5,4,ineff,50
970,61,70,14,5,ineff,50
971,74,80,136,9,ineff,50
972,56,39,14,7,ineff,50
973,69,62,59,16,ineff,50
974,56,70,13,7,ineff,50
975,41,76,4,5,ineff,50
976,63,56,17,7,ineff,50
977,49,17,8,4,ineff,50
978,69,60,50,10,ineff,50
979,81,9,240,10,ineff,50
980,58,90,9,8,ineff,50
981,50,40,13,8,ineff,50
982,50,70,21,8,ineff,50
983,53,60,16,6,ineff,50
984,43,29,4,3,ineff,50
985,66,9,11,10,ineff,50
986,48,40,5,5,ineff,50
987,53,30,17,7,ineff,50
988,60,17,9,5,ineff,50
989,45,72,3,6,ineff,50
990,55,40,16,5,ineff,50
991,61,61,9,8,ineff,50
992,53,39,13,6,ineff,50
993,50,30,15,6,ineff,50
994,45,20,3,4,ineff,50
995,44,7,7,3,ineff,50
996,45,90,5,6,ineff,50
997,51,69,22,7,ineff,50
998,41,51,3,2,ineff,50
999,52,19,15,8,ineff,50
1000,41,62,2,3,ineff,50
