sim,time,trap.id,nmales,ntrees,type,lure
869,67,39,24,8,rand2,50
870,45,88,6,5,rand2,50
871,63,67,9,2,rand2,50
872,48,22,5,9,rand2,50
873,54,88,8,5,rand2,50
874,52,54,15,13,rand2,50
875,44,99,1,4,rand2,50
876,41,7,1,4,rand2,50
877,46,83,4,2,rand2,50
878,71,39,84,15,rand2,50
879,42,81,5,2,rand2,50
880,69,17,54,7,rand2,50
881,48,83,4,6,rand2,50
882,63,58,14,12,rand2,50
883,77,79,175,38,rand2,50
884,60,22,13,11,rand2,50
885,51,93,19,5,rand2,50
886,69,88,55,12,rand2,50
887,77,54,172,35,rand2,50
888,40,99,2,4,rand2,50
889,46,32,6,4,rand2,50
890,67,93,24,8,rand2,50
891,59,29,14,7,rand2,50
892,53,91,18,7,rand2,50
893,56,99,16,11,rand2,50
894,50,63,19,6,rand2,50
895,73,93,117,17,rand2,50
896,53,93,20,4,rand2,50
897,54,97,16,12,rand2,50
898,64,54,18,7,rand2,50
899,55,93,14,6,rand2,50
900,47,97,5,3,rand2,50
901,80,95,255,188,rand2,50
902,66,50,17,13,rand2,50
903,62,1,6,8,rand2,50
904,59,3,9,11,rand2,50
905,53,99,16,8,rand2,50
906,50,4,20,7,rand2,50
907,54,22,13,11,rand2,50
908,52,88,18,7,rand2,50
909,62,92,15,8,rand2,50
910,57,27,6,9,rand2,50
911,48,32,11,2,rand2,50
912,69,65,66,12,rand2,50
913,50,91,16,6,rand2,50
914,67,79,27,9,rand2,50
915,53,37,11,7,rand2,50
916,72,83,100,23,rand2,50
917,72,79,108,37,rand2,50
918,46,88,8,4,rand2,50
919,58,100,17,4,rand2,50
920,45,91,6,4,rand2,50
921,68,99,22,19,rand2,50
922,56,99,8,8,rand2,50
923,70,51,57,29,rand2,50
924,59,97,14,11,rand2,50
925,73,15,98,28,rand2,50
926,53,7,9,7,rand2,50
927,43,99,3,3,rand2,50
928,76,95,52,45,rand2,50
929,71,22,86,29,rand2,50
930,70,32,63,16,rand2,50
931,46,99,6,3,rand2,50
932,76,23,44,54,rand2,50
933,47,4,7,3,rand2,50
934,70,17,66,10,rand2,50
935,50,54,18,6,rand2,50
936,53,7,11,9,rand2,50
937,49,99,7,4,rand2,50
938,53,72,15,5,rand2,50
939,50,91,12,10,rand2,50
940,43,74,3,2,rand2,50
941,44,39,2,5,rand2,50
942,72,65,85,16,rand2,50
943,62,95,13,10,rand2,50
944,58,10,13,5,rand2,50
945,55,93,14,4,rand2,50
946,63,72,10,6,rand2,50
947,58,79,15,9,rand2,50
948,47,68,4,6,rand2,50
949,59,79,20,7,rand2,50
950,50,7,18,6,rand2,50
951,64,59,17,16,rand2,50
952,70,9,66,24,rand2,50
953,70,93,65,16,rand2,50
954,50,7,14,6,rand2,50
955,46,99,5,3,rand2,50
956,70,99,61,10,rand2,50
957,83,80,317,224,rand2,50
958,43,39,4,4,rand2,50
959,44,74,4,4,rand2,50
960,67,17,28,6,rand2,50
961,70,93,64,11,rand2,50
962,69,17,66,14,rand2,50
963,43,32,4,3,rand2,50
964,51,42,13,7,rand2,50
965,49,91,7,2,rand2,50
966,50,88,12,5,rand2,50
967,72,99,107,16,rand2,50
968,62,88,13,6,rand2,50
969,51,99,13,10,rand2,50
970,52,97,7,13,rand2,50
971,56,99,12,9,rand2,50
972,46,97,6,4,rand2,50
973,44,88,6,4,rand2,50
974,46,63,5,4,rand2,50
975,51,7,13,7,rand2,50
976,58,91,10,5,rand2,50
977,52,97,14,14,rand2,50
978,64,68,9,3,rand2,50
979,51,31,12,14,rand2,50
980,38,99,2,2,rand2,50
981,51,22,17,6,rand2,50
982,45,7,7,5,rand2,50
983,58,83,18,7,rand2,50
984,46,7,7,3,rand2,50
985,55,100,5,9,rand2,50
986,68,7,43,11,rand2,50
987,77,12,177,20,rand2,50
988,55,99,19,9,rand2,50
989,48,91,11,3,rand2,50
990,55,50,11,11,rand2,50
991,62,99,20,7,rand2,50
992,68,99,44,13,rand2,50
993,38,88,3,3,rand2,50
994,50,24,7,10,rand2,50
995,53,88,15,5,rand2,50
996,74,24,140,12,rand2,50
997,67,49,5,6,rand2,50
998,47,12,6,3,rand2,50
999,69,88,61,10,rand2,50
1000,52,45,12,7,rand2,50
