sim,time,trap.id,nmales,ntrees,type,lure
828,72,46,118,17,ineff2,20
829,178,16,14162,365,ineff2,20
830,61,36,19,5,ineff2,20
831,125,65,3205,150,ineff2,20
832,167,13,12574,259,ineff2,20
833,47,15,5,6,ineff2,20
834,151,70,3155,199,ineff2,20
835,102,28,290,21,ineff2,20
836,60,91,14,9,ineff2,20
837,69,88,64,10,ineff2,20
838,108,82,454,68,ineff2,20
839,71,46,93,23,ineff2,20
840,167,9,4177,181,ineff2,20
841,68,49,37,11,ineff2,20
842,158,48,12983,204,ineff2,20
843,77,41,65,60,ineff2,20
844,107,44,550,84,ineff2,20
845,69,98,56,20,ineff2,20
846,139,53,1765,146,ineff2,20
847,77,8,192,16,ineff2,20
848,172,25,6657,291,ineff2,20
849,100,69,329,47,ineff2,20
850,98,72,303,31,ineff2,20
851,135,28,2304,145,ineff2,20
852,74,88,154,12,ineff2,20
853,143,27,2791,133,ineff2,20
854,71,16,76,12,ineff2,20
855,142,82,5280,109,ineff2,20
856,75,68,141,11,ineff2,20
857,58,2,15,6,ineff2,20
858,143,48,4642,187,ineff2,20
859,70,69,78,10,ineff2,20
860,72,16,97,13,ineff2,20
861,95,99,344,19,ineff2,20
862,80,2,215,15,ineff2,20
863,66,67,10,14,ineff2,20
864,75,38,159,37,ineff2,20
865,77,41,68,53,ineff2,20
866,148,55,4763,130,ineff2,20
867,102,59,372,34,ineff2,20
868,139,20,984,80,ineff2,20
869,48,89,5,8,ineff2,20
870,50,71,17,8,ineff2,20
871,149,12,9644,197,ineff2,20
872,135,42,1202,123,ineff2,20
873,80,16,248,17,ineff2,20
874,57,41,18,11,ineff2,20
875,63,65,13,5,ineff2,20
876,124,68,1914,105,ineff2,20
877,172,68,13198,298,ineff2,20
878,330,25,28834,627,ineff2,20
879,144,13,5079,219,ineff2,20
880,70,16,78,8,ineff2,20
881,73,75,22,30,ineff2,20
882,50,16,19,6,ineff2,20
883,69,16,44,12,ineff2,20
884,52,69,13,5,ineff2,20
885,134,16,2006,91,ineff2,20
886,57,58,14,4,ineff2,20
887,165,13,13401,232,ineff2,20
888,48,46,4,9,ineff2,20
889,70,16,67,9,ineff2,20
890,77,40,73,76,ineff2,20
891,70,2,65,8,ineff2,20
892,126,43,2276,91,ineff2,20
893,79,69,215,17,ineff2,20
894,71,20,88,11,ineff2,20
895,56,2,12,7,ineff2,20
896,42,62,3,5,ineff2,20
897,94,84,319,34,ineff2,20
898,71,84,78,13,ineff2,20
899,50,59,23,5,ineff2,20
900,67,16,30,7,ineff2,20
901,52,46,13,8,ineff2,20
902,152,68,6366,138,ineff2,20
903,54,14,7,9,ineff2,20
904,76,46,163,28,ineff2,20
905,73,84,110,13,ineff2,20
906,79,76,263,179,ineff2,20
907,78,46,224,25,ineff2,20
908,79,91,217,36,ineff2,20
909,72,2,91,8,ineff2,20
910,72,41,117,24,ineff2,20
911,166,65,11963,312,ineff2,20
912,72,84,115,14,ineff2,20
913,73,41,129,29,ineff2,20
914,68,16,38,8,ineff2,20
915,217,24,25010,534,ineff2,20
916,110,58,585,47,ineff2,20
917,73,16,121,14,ineff2,20
918,95,24,285,11,ineff2,20
919,219,20,22355,306,ineff2,20
920,171,44,4151,221,ineff2,20
921,62,41,14,8,ineff2,20
922,100,13,346,64,ineff2,20
923,84,87,272,26,ineff2,20
924,46,62,6,2,ineff2,20
925,81,56,247,48,ineff2,20
926,50,68,16,5,ineff2,20
927,84,40,242,34,ineff2,20
928,70,20,70,9,ineff2,20
929,142,28,1703,118,ineff2,20
930,80,16,249,12,ineff2,20
931,145,13,3443,188,ineff2,20
932,66,48,26,13,ineff2,20
933,100,92,371,42,ineff2,20
934,128,28,2441,136,ineff2,20
935,164,24,13361,246,ineff2,20
936,170,28,5479,316,ineff2,20
937,170,72,19536,398,ineff2,20
938,167,24,9189,161,ineff2,20
939,151,48,3035,164,ineff2,20
940,129,27,3703,102,ineff2,20
941,40,96,2,3,ineff2,20
942,82,44,306,35,ineff2,20
943,60,16,8,9,ineff2,20
944,43,41,2,5,ineff2,20
945,79,100,276,176,ineff2,20
946,153,55,5110,254,ineff2,20
947,169,65,4250,156,ineff2,20
948,81,69,251,14,ineff2,20
949,73,2,114,15,ineff2,20
950,69,16,57,7,ineff2,20
951,99,48,327,31,ineff2,20
952,72,53,81,16,ineff2,20
953,155,10,4985,232,ineff2,20
954,94,54,265,30,ineff2,20
955,73,59,116,16,ineff2,20
956,78,91,241,192,ineff2,20
957,80,16,220,18,ineff2,20
958,78,97,215,13,ineff2,20
959,94,97,273,20,ineff2,20
960,99,43,306,37,ineff2,20
961,139,55,2821,149,ineff2,20
962,62,91,8,6,ineff2,20
963,143,13,6917,217,ineff2,20
964,62,72,15,7,ineff2,20
965,166,43,8074,250,ineff2,20
966,49,46,7,8,ineff2,20
967,118,69,1762,138,ineff2,20
968,126,82,1668,101,ineff2,20
969,78,91,243,170,ineff2,20
970,56,24,18,6,ineff2,20
971,97,72,319,50,ineff2,20
972,93,16,258,28,ineff2,20
973,216,43,30447,605,ineff2,20
974,81,46,243,33,ineff2,20
975,62,53,13,7,ineff2,20
976,140,16,2793,184,ineff2,20
977,52,51,8,5,ineff2,20
978,69,16,64,8,ineff2,20
979,42,16,4,2,ineff2,20
980,150,16,6046,125,ineff2,20
981,53,8,17,5,ineff2,20
982,165,16,6234,305,ineff2,20
983,61,46,20,8,ineff2,20
984,136,28,3504,165,ineff2,20
985,83,41,255,33,ineff2,20
986,179,72,11684,405,ineff2,20
987,93,72,369,57,ineff2,20
988,131,65,1464,102,ineff2,20
989,59,59,11,10,ineff2,20
990,62,24,18,7,ineff2,20
991,181,43,15232,319,ineff2,20
992,55,68,10,5,ineff2,20
993,80,65,237,17,ineff2,20
994,71,53,92,13,ineff2,20
995,76,46,158,24,ineff2,20
996,69,46,74,16,ineff2,20
997,73,87,114,11,ineff2,20
998,187,55,17688,320,ineff2,20
999,76,46,167,33,ineff2,20
1000,73,96,25,18,ineff2,20
