sim,time,trap.id,nmales,ntrees,type,lure
687,63,60,15,7,grid,50
688,43,22,3,7,grid,50
689,58,52,14,9,grid,50
690,42,28,4,2,grid,50
691,58,69,12,4,grid,50
692,71,36,88,23,grid,50
693,61,68,9,5,grid,50
694,58,19,12,6,grid,50
695,50,28,13,11,grid,50
696,46,61,6,6,grid,50
697,62,36,12,10,grid,50
698,60,82,18,8,grid,50
699,66,45,13,8,grid,50
700,42,37,2,2,grid,50
701,60,27,11,6,grid,50
702,46,79,5,4,grid,50
703,60,58,14,5,grid,50
704,38,69,1,2,grid,50
705,53,51,12,4,grid,50
706,51,69,17,9,grid,50
707,41,29,2,3,grid,50
708,47,70,4,6,grid,50
709,62,12,7,6,grid,50
710,51,28,8,7,grid,50
711,60,52,8,5,grid,50
712,54,28,14,8,grid,50
713,47,80,5,6,grid,50
714,49,52,7,6,grid,50
715,42,27,3,4,grid,50
716,57,26,18,10,grid,50
717,50,29,9,9,grid,50
718,36,59,1,1,grid,50
719,56,69,11,7,grid,50
720,68,70,39,8,grid,50
721,61,20,9,10,grid,50
722,60,48,8,10,grid,50
723,37,72,1,2,grid,50
724,76,82,46,60,grid,50
725,53,25,12,8,grid,50
726,64,25,15,8,grid,50
727,62,68,12,5,grid,50
728,55,79,10,6,grid,50
729,49,69,8,4,grid,50
730,70,72,18,17,grid,50
731,50,38,14,10,grid,50
732,56,68,12,4,grid,50
733,46,39,5,8,grid,50
734,55,59,13,3,grid,50
735,71,79,98,18,grid,50
736,56,100,8,16,grid,50
737,68,18,27,12,grid,50
738,52,38,16,7,grid,50
739,69,26,54,8,grid,50
740,56,70,14,5,grid,50
741,62,57,10,7,grid,50
742,63,27,9,10,grid,50
743,76,36,162,15,grid,50
744,42,69,6,1,grid,50
745,55,79,18,3,grid,50
746,56,37,13,18,grid,50
747,56,79,14,6,grid,50
748,49,59,10,4,grid,50
749,67,70,26,6,grid,50
750,70,55,73,29,grid,50
751,41,79,6,4,grid,50
752,63,68,12,9,grid,50
753,67,28,14,18,grid,50
754,47,28,3,3,grid,50
755,70,69,78,7,grid,50
756,36,8,1,1,grid,50
757,55,59,9,6,grid,50
758,54,52,14,10,grid,50
759,68,69,29,13,grid,50
760,43,17,5,2,grid,50
761,40,59,2,3,grid,50
762,73,9,124,38,grid,50
763,50,25,13,9,grid,50
764,59,26,15,5,grid,50
765,55,72,7,8,grid,50
766,54,43,12,6,grid,50
767,48,18,6,2,grid,50
