sim,time,trap.id,nmales,ntrees,type,lure
113,156,8,3779,86,expert1,5
114,65,73,13,5,expert1,5
115,118,48,657,110,expert1,5
116,178,89,5941,203,expert1,5
117,82,52,334,207,expert1,5
118,81,46,311,188,expert1,5
119,143,37,6592,181,expert1,5
120,122,24,1958,137,expert1,5
121,145,35,1921,308,expert1,5
122,138,100,2096,48,expert1,5
123,145,24,2228,55,expert1,5
124,82,52,321,193,expert1,5
125,119,37,1414,87,expert1,5
126,101,63,422,58,expert1,5
127,159,81,1581,52,expert1,5
128,155,10,4127,78,expert1,5
129,128,37,3404,151,expert1,5
130,120,100,1333,40,expert1,5
131,106,27,1455,393,expert1,5
132,123,52,1885,102,expert1,5
133,117,48,531,61,expert1,5
134,124,24,1436,117,expert1,5
135,145,8,2439,43,expert1,5
136,134,21,1696,306,expert1,5
137,152,89,3930,157,expert1,5
138,114,37,788,99,expert1,5
139,168,30,2698,54,expert1,5
140,123,24,1160,121,expert1,5
141,152,8,3154,52,expert1,5
142,121,100,850,31,expert1,5
143,108,12,267,55,expert1,5
144,160,84,3471,61,expert1,5
145,134,8,1168,33,expert1,5
146,117,37,1291,127,expert1,5
147,152,93,6148,124,expert1,5
148,128,47,1684,112,expert1,5
149,134,64,1543,109,expert1,5
150,145,48,3365,219,expert1,5
151,136,8,1446,42,expert1,5
152,144,4,2756,60,expert1,5
153,114,21,1145,230,expert1,5
154,143,24,2478,110,expert1,5
155,122,64,1776,151,expert1,5
156,138,66,3246,139,expert1,5
157,123,24,2742,195,expert1,5
158,175,4,2463,64,expert1,5
159,123,8,1735,41,expert1,5
160,126,73,2250,115,expert1,5
161,112,64,601,83,expert1,5
162,141,27,3825,163,expert1,5
163,118,66,658,91,expert1,5
164,153,4,2637,47,expert1,5
165,139,21,1896,48,expert1,5
166,78,70,252,161,expert1,5
167,125,96,1876,126,expert1,5
168,180,4,1886,68,expert1,5
169,204,4,5469,523,expert1,5
170,129,79,1336,35,expert1,5
171,117,64,1518,122,expert1,5
172,122,1,2138,145,expert1,5
173,95,46,263,14,expert1,5
174,123,37,3372,135,expert1,5
175,154,41,7222,155,expert1,5
176,134,89,1762,90,expert1,5
177,172,24,5880,199,expert1,5
178,128,1,1729,103,expert1,5
179,156,8,1975,42,expert1,5
180,144,63,3849,196,expert1,5
181,95,52,364,247,expert1,5
182,86,24,275,48,expert1,5
183,116,37,1121,115,expert1,5
184,146,56,6052,168,expert1,5
185,149,10,3483,49,expert1,5
186,149,89,2663,54,expert1,5
187,139,37,1982,164,expert1,5
188,97,52,332,52,expert1,5
189,99,7,291,23,expert1,5
190,144,24,7062,187,expert1,5
191,101,52,587,275,expert1,5
192,117,37,1055,131,expert1,5
193,126,1,2838,163,expert1,5
194,148,89,2733,51,expert1,5
195,79,27,224,32,expert1,5
196,118,8,1085,108,expert1,5
197,95,89,264,16,expert1,5
198,149,48,5929,189,expert1,5
199,137,24,2029,72,expert1,5
200,146,48,3401,131,expert1,5
201,115,21,1415,549,expert1,5
202,117,10,1386,63,expert1,5
203,121,100,1516,39,expert1,5
204,81,77,261,30,expert1,5
205,97,4,299,17,expert1,5
206,123,4,1062,38,expert1,5
207,97,52,453,233,expert1,5
208,132,57,2196,128,expert1,5
209,103,52,858,361,expert1,5
210,160,8,2687,64,expert1,5
211,119,37,1342,120,expert1,5
212,89,1,276,53,expert1,5
213,132,20,1476,136,expert1,5
214,150,37,10318,236,expert1,5
215,68,43,50,7,expert1,5
216,144,20,1892,92,expert1,5
217,129,10,1395,37,expert1,5
218,167,37,3278,145,expert1,5
219,120,4,1139,309,expert1,5
220,131,70,1116,114,expert1,5
221,156,89,3745,118,expert1,5
222,133,4,1153,38,expert1,5
223,95,8,304,21,expert1,5
224,140,20,4659,156,expert1,5
225,172,8,2960,64,expert1,5
226,112,24,744,77,expert1,5
227,112,64,503,73,expert1,5
228,131,35,2115,202,expert1,5
229,94,24,335,29,expert1,5
230,124,64,1981,127,expert1,5
231,71,27,105,22,expert1,5
232,147,1,8680,266,expert1,5
233,124,37,2700,157,expert1,5
234,177,6,3079,89,expert1,5
235,143,64,4369,160,expert1,5
236,143,24,1513,142,expert1,5
237,133,89,1277,64,expert1,5
238,146,89,3267,53,expert1,5
239,105,89,324,24,expert1,5
240,130,89,2279,44,expert1,5
241,79,54,273,178,expert1,5
242,139,89,2796,246,expert1,5
243,157,24,6489,305,expert1,5
244,144,4,1762,37,expert1,5
245,147,18,5785,162,expert1,5
246,144,4,2106,44,expert1,5
247,103,98,846,333,expert1,5
248,131,24,3717,149,expert1,5
249,125,64,1686,116,expert1,5
250,75,64,168,29,expert1,5
251,115,41,458,73,expert1,5
252,127,37,1614,135,expert1,5
253,97,54,419,259,expert1,5
254,135,89,1788,133,expert1,5
255,101,24,343,28,expert1,5
256,132,18,2056,121,expert1,5
257,91,37,262,26,expert1,5
258,124,1,1999,121,expert1,5
259,43,24,4,3,expert1,5
260,149,24,4318,138,expert1,5
261,121,20,1524,130,expert1,5
262,78,40,222,26,expert1,5
263,120,43,1351,135,expert1,5
264,132,8,1384,39,expert1,5
265,196,22,2542,73,expert1,5
266,105,89,445,29,expert1,5
267,88,89,284,45,expert1,5
268,98,89,299,12,expert1,5
269,89,10,279,121,expert1,5
270,187,89,3796,116,expert1,5
271,132,100,2038,32,expert1,5
272,118,37,1078,101,expert1,5
273,103,37,416,80,expert1,5
274,77,18,196,32,expert1,5
275,156,24,4224,127,expert1,5
276,100,63,304,49,expert1,5
277,121,89,1082,29,expert1,5
278,97,8,289,20,expert1,5
279,78,12,233,159,expert1,5
280,129,4,1078,28,expert1,5
281,173,92,2706,88,expert1,5
282,116,20,1383,140,expert1,5
283,137,34,2571,144,expert1,5
284,140,9,3796,140,expert1,5
285,80,4,232,16,expert1,5
286,157,8,2153,55,expert1,5
287,154,8,2461,58,expert1,5
288,157,84,2801,156,expert1,5
289,123,47,1338,106,expert1,5
290,73,89,135,14,expert1,5
291,163,48,3498,133,expert1,5
292,132,37,1719,151,expert1,5
293,80,84,265,201,expert1,5
294,133,37,2252,147,expert1,5
295,124,100,1864,155,expert1,5
296,103,37,336,63,expert1,5
297,83,8,253,14,expert1,5
298,145,1,2957,188,expert1,5
299,114,12,816,72,expert1,5
300,118,24,1250,119,expert1,5
301,123,8,1059,148,expert1,5
